order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O101097,C16241,P206035,Fashion,7.56,0.1,2,PayPal,2024-04-29,6,South,No,13.61,5.72,-0.96,28,Female
O101098,C16941,P207071,Beauty,18.23,0.1,5,COD,2024-09-23,4,South,No,82.04,5.2,31.72,40,Female
O101099,C11358,P220578,Fashion,21.66,0.2,4,Credit Card,2024-09-21,7,West,No,69.31,6.34,17.92,27,Female
O101100,C17002,P228044,Beauty,29.92,0.0,1,PayPal,2025-04-28,4,North,No,29.92,5.27,8.19,59,Male
O101101,C12482,P228842,Grocery,9.98,0.0,1,Debit Card,2025-04-29,5,South,No,9.98,4.26,-3.46,40,Male
O101102,C14542,P216531,Electronics,274.63,0.05,1,Credit Card,2025-03-05,7,East,No,260.9,9.55,21.76,65,Female
O101103,C12017,P202170,Electronics,192.51,0.0,2,UPI,2024-07-03,5,North,No,385.02,8.77,37.43,21,Male
O101104,C11331,P224687,Electronics,126.89,0.05,1,Wallet,2024-02-21,3,North,No,120.55,6.11,8.36,44,Male
O101105,C14344,P237886,Home,41.61,0.0,1,COD,2024-12-30,5,East,No,41.61,6.84,4.81,38,Female
O101106,C14261,P207297,Electronics,209.04,0.0,1,Credit Card,2025-05-14,5,West,No,209.04,8.07,17.01,65,Male
O101107,C17648,P204163,Home,160.78,0.05,1,Credit Card,2024-07-21,7,East,No,152.74,5.92,36.85,26,Female
O101108,C17127,P240794,Grocery,6.41,0.0,1,PayPal,2024-02-17,5,South,No,6.41,3.44,-2.93,55,Other
O101109,C11358,P241787,Electronics,178.23,0.0,3,PayPal,2024-06-26,5,South,No,392.75,8.6,55.56,59,Female
O101110,C15115,P242712,Home,82.86,0.0,1,Debit Card,2023-09-23,4,Central,No,82.86,6.61,16.59,32,Male
O101111,C14637,P235707,Toys,94.34,0.0,1,Debit Card,2024-09-18,4,South,No,94.34,8.33,29.41,43,Male
O101112,C14854,P238495,Electronics,81.09,0.0,4,UPI,2024-03-22,5,South,No,324.36,7.55,31.37,32,Male
O101113,C13177,P244688,Electronics,163.45,0.05,3,Credit Card,2023-11-14,4,South,No,392.75,10.54,45.36,68,Male
O101114,C17730,P224448,Beauty,11.46,0.1,1,PayPal,2024-07-26,3,Central,No,10.31,3.94,0.7,40,Female
O101115,C12128,P203616,Electronics,310.35749999999996,0.1,3,PayPal,2024-10-15,5,East,No,392.75,11.82,83.88,22,Female
O101116,C12180,P238173,Toys,12.28,0.0,1,Debit Card,2024-01-22,6,West,No,12.28,3.68,1.23,47,Female
O101117,C14892,P231748,Electronics,310.35749999999996,0.15,1,Debit Card,2025-09-08,3,Central,No,273.71,7.13,25.72,41,Female
O101118,C17043,P228299,Beauty,8.41,0.0,1,Debit Card,2024-09-28,5,West,No,8.41,3.55,0.23,48,Female
O101119,C10137,P243237,Sports,11.26,0.15,5,Credit Card,2025-08-15,4,South,No,47.86,5.48,8.88,62,Female
O101120,C16327,P241119,Fashion,25.38,0.0,1,Credit Card,2025-07-16,4,South,No,25.38,5.22,3.66,64,Male
O101121,C13472,P211557,Electronics,310.35749999999996,0.0,1,Debit Card,2025-06-05,5,South,No,381.16,8.96,36.78,58,Male
O101122,C15449,P238648,Electronics,310.35749999999996,0.0,1,Credit Card,2025-03-05,7,East,No,392.75,8.52,43.35,53,Male
O101123,C12832,P214096,Toys,29.57,0.0,2,COD,2024-12-31,5,South,No,59.14,7.44,16.22,59,Male
O101124,C13579,P233781,Sports,203.8,0.15,1,Credit Card,2024-01-14,5,South,No,173.23,7.6,44.37,53,Female
O101125,C15971,P208743,Fashion,11.04,0.05,1,Wallet,2024-12-23,4,Central,Yes,10.49,3.3,0.37,63,Female
O101126,C13031,P207391,Sports,18.5,0.1,1,UPI,2024-08-20,6,West,No,16.65,2.76,2.23,51,Female
O101127,C14164,P209355,Sports,162.39,0.15,1,UPI,2024-10-03,4,Central,No,138.03,6.75,34.66,66,Female
O101128,C12593,P205247,Grocery,8.53,0.0,1,Credit Card,2025-09-02,4,North,No,8.53,3.41,-2.73,45,Female
O101129,C17941,P240286,Home,310.35749999999996,0.15,1,UPI,2024-02-12,4,North,No,337.5,9.03,83.88,55,Male
O101130,C16196,P206290,Toys,58.51,0.05,1,Debit Card,2024-05-01,4,North,No,55.58,8.38,13.85,18,Male
O101131,C15569,P234076,Home,30.11,0.0,1,COD,2023-10-27,4,Central,No,30.11,5.3,3.13,28,Male
O101132,C14300,P242452,Grocery,16.47,0.0,1,Credit Card,2025-03-08,7,South,No,16.47,5.13,-3.81,41,Female
O101133,C16269,P225817,Electronics,72.58,0.0,2,Debit Card,2025-01-20,3,North,Yes,145.16,6.36,11.06,58,Male
O101134,C13818,P245491,Electronics,217.87,0.05,1,UPI,2024-10-09,7,South,No,206.98,8.88,15.96,23,Female
O101135,C14138,P237595,Toys,38.25,0.0,2,Wallet,2025-07-06,6,East,No,76.5,6.1,24.5,31,Female
O101136,C13823,P232827,Toys,14.15,0.2,1,Wallet,2025-05-09,5,West,No,11.32,3.89,0.64,19,Female
O101137,C14042,P226209,Fashion,6.68,0.15,1,Credit Card,2024-07-09,4,South,No,5.68,2.39,-0.4,61,Other
O101138,C11906,P239754,Beauty,9.73,0.1,1,Debit Card,2024-08-25,4,North,No,8.76,1.05,2.89,35,Female
O101139,C16254,P232118,Home,21.89,0.15,1,Debit Card,2024-12-30,6,East,Yes,18.61,2.55,2.66,61,Female
O101140,C10760,P243411,Electronics,220.51,0.1,1,Debit Card,2025-02-20,4,North,No,198.46,8.79,15.03,51,Female
O101141,C17830,P215216,Electronics,310.35749999999996,0.0,4,UPI,2024-12-13,4,North,No,392.75,10.67,83.88,57,Male
O101142,C17350,P207860,Electronics,310.35749999999996,0.0,1,Debit Card,2025-08-26,5,East,No,392.75,8.94,39.17,55,Female
O101143,C16991,P213425,Beauty,34.1,0.05,3,UPI,2023-12-07,5,East,No,97.18,7.62,36.11,51,Male
O101144,C16238,P213806,Fashion,28.81,0.0,5,Credit Card,2023-12-29,4,South,No,144.05,6.26,44.16,41,Other
O101145,C16090,P247718,Electronics,150.19,0.05,1,COD,2025-05-24,6,South,No,142.68,8.19,8.93,24,Female
O101146,C13445,P224911,Grocery,1.77,0.05,1,Credit Card,2025-08-27,3,North,No,1.68,1.73,-1.6,39,Male
O101147,C16031,P225406,Electronics,310.35749999999996,0.15,1,Debit Card,2025-05-27,6,East,No,392.75,11.02,83.88,60,Male
O101148,C17687,P234360,Sports,22.38,0.0,1,COD,2024-03-12,7,East,No,22.38,4.58,2.13,26,Male
O101149,C10899,P214464,Grocery,3.58,0.15,1,Debit Card,2024-09-21,6,West,No,3.04,2.68,-2.44,69,Male
O101150,C14455,P230587,Electronics,58.23,0.0,1,PayPal,2025-02-09,6,South,No,58.23,6.52,0.47,49,Male
O101151,C12947,P238865,Fashion,23.76,0.15,2,PayPal,2025-08-26,5,West,No,40.39,6.69,7.45,54,Male
O101152,C11719,P206458,Beauty,44.86,0.0,1,COD,2024-03-07,6,South,No,44.86,6.07,14.12,43,Female
O101153,C10280,P209151,Home,63.17,0.0,1,Debit Card,2025-09-03,6,West,No,63.17,6.82,10.87,61,Female
O101154,C13266,P236934,Beauty,29.87,0.05,1,Credit Card,2024-03-21,4,West,No,28.38,5.15,7.62,19,Female
O101155,C11887,P206488,Beauty,85.52,0.15,1,COD,2025-04-15,4,North,No,72.69,6.97,25.74,52,Female
O101156,C13266,P224541,Grocery,30.37,0.0,1,Credit Card,2025-08-04,5,South,No,30.37,4.03,-1.6,54,Female
O101157,C10666,P221803,Electronics,114.49,0.0,2,Credit Card,2025-04-28,4,West,No,228.98,7.25,20.23,39,Male
O101158,C14188,P243183,Toys,10.75,0.15,2,UPI,2025-02-17,5,West,No,18.27,3.47,3.84,69,Male
O101159,C10671,P244776,Fashion,73.38,0.0,4,PayPal,2024-12-05,5,East,No,293.52,9.13,83.88,52,Male
O101160,C11969,P224718,Home,310.35749999999996,0.0,5,Debit Card,2024-10-08,6,East,No,392.75,12.900000000000002,83.88,18,Other
O101161,C14156,P211170,Electronics,310.35749999999996,0.0,1,Credit Card,2023-10-17,5,South,No,392.75,9.99,45.09,35,Female
O101162,C16777,P217430,Home,48.27,0.0,1,Credit Card,2025-09-07,4,North,No,48.27,4.51,9.01,44,Female
O101163,C13122,P247284,Toys,4.8,0.05,1,PayPal,2025-04-04,7,East,No,4.56,2.68,-0.86,58,Male
O101164,C17570,P209260,Electronics,272.14,0.0,1,Debit Card,2025-02-24,3,Central,No,272.14,7.92,24.74,28,Female
O101165,C17956,P207636,Fashion,15.54,0.0,1,Debit Card,2024-05-05,4,North,Yes,15.54,4.56,0.88,28,Other
O101166,C15124,P236955,Home,44.01,0.2,1,UPI,2023-10-11,3,Central,No,35.21,7.97,1.89,38,Male
O101167,C15585,P236108,Electronics,310.35749999999996,0.0,1,Credit Card,2025-08-20,4,Central,No,377.05,8.73,36.52,69,Female
O101168,C14699,P238945,Toys,16.22,0.0,2,Debit Card,2024-11-18,6,West,Yes,32.44,5.13,7.85,27,Male
O101169,C14777,P215941,Toys,4.53,0.2,1,Credit Card,2024-07-29,5,Central,No,3.62,3.58,-2.13,49,Male
O101170,C13900,P203435,Toys,5.28,0.0,1,Debit Card,2024-11-22,6,East,No,5.28,2.88,-0.77,54,Male
O101171,C16677,P228355,Beauty,3.48,0.0,1,Debit Card,2024-02-27,5,East,No,3.48,2.27,-0.7,28,Male
O101172,C15524,P207300,Home,42.66,0.0,1,Credit Card,2024-09-08,3,North,No,42.66,4.34,7.6,25,Female
O101173,C16981,P245437,Fashion,112.34,0.0,1,Credit Card,2025-01-07,5,North,No,112.34,9.17,30.15,56,Female
O101174,C17680,P222183,Sports,164.89,0.1,1,Credit Card,2024-09-29,5,Central,Yes,148.4,7.08,37.44,50,Female
O101175,C16788,P233733,Home,80.54,0.0,1,Wallet,2024-06-20,5,South,No,80.54,7.77,14.78,40,Male
O101176,C16376,P207444,Grocery,18.83,0.1,1,COD,2025-06-17,4,West,No,16.95,5.42,-4.06,21,Male
O101177,C10523,P225755,Grocery,7.88,0.0,1,Credit Card,2024-09-06,5,West,No,7.88,5.3,-4.67,50,Female
O101178,C12393,P243394,Grocery,21.68,0.1,1,Credit Card,2023-12-04,4,West,No,19.51,3.99,-2.43,55,Female
O101179,C13117,P223062,Home,36.44,0.05,2,Debit Card,2025-04-09,6,West,No,69.24,5.92,13.47,18,Female
O101180,C12593,P214610,Home,31.79,0.1,1,Wallet,2025-01-21,6,East,No,28.61,4.24,3.77,24,Female
O101181,C11968,P200500,Toys,3.6,0.0,1,Debit Card,2024-05-19,5,East,No,3.6,2.48,-1.04,63,Female
O101182,C15197,P204554,Sports,37.22,0.0,4,Wallet,2024-02-06,5,East,No,148.88,7.35,37.31,25,Male
O101183,C11753,P249201,Sports,25.56,0.0,2,UPI,2023-12-19,5,South,No,51.12,5.53,9.81,24,Female
O101184,C15932,P225545,Fashion,83.8,0.1,1,Debit Card,2024-03-13,4,West,Yes,75.42,6.62,19.78,22,Female
O101185,C17240,P246059,Toys,7.4,0.0,1,Credit Card,2024-10-16,5,South,Yes,7.4,2.75,0.21,26,Male
O101186,C16937,P206771,Beauty,20.79,0.0,1,UPI,2024-12-21,4,Central,No,20.79,5.13,4.23,43,Male
O101187,C12296,P217499,Home,195.83,0.1,1,PayPal,2025-09-06,5,North,No,176.25,9.66,39.69,50,Male
O101188,C16190,P203932,Toys,24.23,0.0,2,Credit Card,2025-04-14,4,West,No,48.46,5.61,13.77,38,Male
O101189,C15240,P226055,Home,40.14,0.0,1,PayPal,2024-10-12,5,West,No,40.14,6.23,5.01,52,Male
O101190,C12261,P237202,Sports,17.89,0.0,1,Credit Card,2025-03-28,5,South,No,17.89,5.04,0.33,32,Female
O101191,C12286,P227700,Home,310.35749999999996,0.0,2,Credit Card,2025-04-19,5,South,No,392.75,10.96,83.88,62,Male
O101192,C15175,P203567,Beauty,26.83,0.1,1,COD,2023-12-27,6,West,No,24.15,4.64,6.23,38,Male
O101193,C16493,P201658,Electronics,310.35749999999996,0.05,1,Debit Card,2024-02-20,4,South,Yes,392.75,9.85,41.28,25,Female
O101194,C14202,P242836,Home,74.22,0.0,1,Debit Card,2024-06-01,6,East,No,74.22,8.56,12.22,21,Female
O101195,C12878,P246929,Beauty,9.78,0.0,1,COD,2025-04-07,5,West,No,9.78,3.49,0.91,61,Male
O101196,C14143,P240712,Home,109.58,0.15,1,Credit Card,2025-08-03,5,East,No,93.14,6.04,20.04,37,Male
O101197,C13644,P226627,Toys,3.59,0.0,2,UPI,2025-06-15,3,Central,No,7.18,3.53,-0.66,52,Female
O101198,C14432,P238568,Fashion,84.12,0.1,2,UPI,2024-12-11,4,Central,No,151.42,6.89,46.11,19,Female
O101199,C15145,P220760,Grocery,14.99,0.05,1,Credit Card,2024-12-14,3,Central,No,14.24,4.78,-3.64,40,Male
O101200,C16947,P229985,Home,198.8,0.0,1,UPI,2025-02-01,3,North,No,198.8,7.39,48.27,52,Male
O101201,C15376,P214408,Sports,92.82,0.2,1,COD,2024-11-02,6,East,No,74.26,5.77,16.51,33,Male
O101202,C12055,P229832,Electronics,310.35749999999996,0.05,1,Debit Card,2024-10-08,4,North,No,313.8,8.47,29.19,21,Male
O101203,C14720,P240785,Fashion,50.1,0.0,3,Debit Card,2024-10-20,4,West,No,150.3,7.35,45.26,54,Male
O101204,C15986,P235583,Toys,32.15,0.0,1,Wallet,2024-07-05,5,South,No,32.15,6.54,6.32,26,Female
O101205,C11276,P233738,Electronics,133.0,0.15,1,COD,2024-10-27,7,South,No,113.05,6.59,6.98,53,Male
O101206,C15811,P224204,Grocery,16.07,0.05,3,Debit Card,2025-03-06,5,Central,No,45.8,6.0,-2.34,26,Female
O101207,C12766,P213285,Fashion,44.56,0.0,1,Credit Card,2023-09-12,5,East,No,44.56,4.63,10.97,40,Male
O101208,C10302,P232975,Grocery,10.0,0.0,3,Debit Card,2024-09-21,8,East,No,30.0,4.66,-2.26,47,Male
O101209,C10638,P216643,Home,112.5,0.0,1,Credit Card,2024-09-20,4,Central,No,112.5,6.28,25.22,38,Female
O101210,C10055,P205025,Beauty,10.78,0.1,1,Credit Card,2024-11-29,5,West,No,9.7,3.8,0.57,19,Female
O101211,C14821,P237126,Electronics,62.28,0.0,1,UPI,2025-07-13,3,North,No,62.28,7.1,0.37,37,Female
O101212,C10525,P216888,Home,197.45,0.0,1,Debit Card,2025-07-25,7,South,No,197.45,9.0,46.29,27,Male
O101213,C14569,P245258,Electronics,310.35749999999996,0.0,1,COD,2024-11-22,4,West,No,392.75,11.07,83.88,55,Male
O101214,C14123,P234527,Beauty,19.06,0.0,1,Debit Card,2024-06-14,4,South,No,19.06,5.0,3.58,33,Female
O101215,C12125,P223898,Beauty,47.58,0.1,1,Credit Card,2023-10-27,3,North,No,42.82,7.39,11.88,49,Male
O101216,C13287,P247069,Sports,89.68,0.0,2,Debit Card,2023-10-09,4,South,No,179.36,5.69,48.12,48,Male
O101217,C17553,P214387,Toys,54.38,0.0,1,Credit Card,2024-08-15,8,East,No,54.38,4.53,17.22,40,Female
O101218,C10364,P246435,Home,103.5,0.0,1,UPI,2025-06-05,6,East,No,103.5,7.96,21.02,62,Female
O101219,C16809,P203794,Fashion,16.27,0.2,2,Credit Card,2024-08-28,3,Central,No,26.03,5.42,3.69,54,Female
O101220,C14621,P203590,Fashion,105.35,0.0,4,Debit Card,2025-01-22,4,West,No,392.75,8.54,83.88,66,Female
O101221,C16842,P214698,Toys,33.68,0.05,1,UPI,2024-02-06,5,South,No,32.0,4.35,8.45,46,Male
O101222,C15431,P212332,Electronics,214.94,0.3,1,Credit Card,2025-01-11,5,North,No,150.46,6.85,11.21,59,Female
O101223,C14978,P239738,Beauty,48.19,0.1,1,COD,2025-08-08,3,Central,No,43.37,7.3,12.22,64,Male
O101224,C15126,P209593,Electronics,52.95,0.0,1,Credit Card,2025-06-29,3,Central,No,52.95,5.95,0.4,62,Male
O101225,C15122,P230107,Fashion,84.07,0.05,1,PayPal,2025-04-26,5,East,No,79.87,6.83,21.12,44,Female
O101226,C11646,P231490,Beauty,31.54,0.0,1,Credit Card,2024-11-21,5,West,No,31.54,5.91,8.28,55,Male
O101227,C10918,P236097,Home,72.87,0.05,1,UPI,2025-05-28,5,West,No,69.23,5.2,14.18,66,Female
O101228,C12797,P211036,Home,216.48,0.05,1,COD,2024-09-18,5,East,No,205.66,7.56,50.02,47,Female
O101229,C16506,P228561,Sports,23.32,0.2,3,Credit Card,2025-05-27,7,South,No,55.97,6.26,10.53,33,Male
O101230,C15870,P214372,Fashion,16.18,0.1,3,Credit Card,2024-11-13,5,South,No,43.69,6.26,9.03,25,Male
O101231,C11531,P234860,Fashion,42.5,0.05,1,PayPal,2024-11-26,6,East,No,40.38,6.16,7.97,69,Other
O101232,C13345,P219351,Sports,219.34,0.0,1,COD,2025-08-29,5,Central,No,219.34,7.93,57.87,54,Male
O101233,C17673,P230327,Beauty,6.41,0.0,3,Credit Card,2024-07-04,6,East,No,19.23,4.33,4.32,21,Female
O101234,C16949,P218059,Electronics,310.35749999999996,0.0,1,Debit Card,2025-02-23,6,West,No,319.99,7.62,30.78,64,Other
O101235,C16882,P227188,Sports,147.56,0.0,1,Wallet,2023-12-16,5,North,No,147.56,8.08,36.19,27,Male
O101236,C11906,P233055,Beauty,36.32,0.15,2,UPI,2023-12-03,3,North,No,61.74,6.57,21.21,63,Female
O101237,C13086,P249937,Electronics,310.35749999999996,0.1,1,Debit Card,2023-09-24,3,Central,No,334.22,8.41,31.7,65,Female
O101238,C15311,P202316,Sports,288.17,0.1,2,Credit Card,2025-05-19,6,East,No,392.75,12.43,83.88,20,Male
O101239,C15750,P216259,Beauty,19.12,0.0,1,Credit Card,2025-02-04,4,North,No,19.12,4.54,4.06,20,Other
O101240,C14580,P235606,Fashion,109.35,0.05,1,Wallet,2024-02-13,3,Central,Yes,103.88,7.6,28.76,18,Female
O101241,C12075,P211829,Beauty,26.68,0.0,1,Credit Card,2024-06-22,5,Central,No,26.68,4.33,7.68,67,Female
O101242,C10713,P208137,Beauty,35.77,0.05,1,Debit Card,2025-01-01,5,South,No,33.98,5.14,10.15,24,Female
O101243,C11062,P224502,Grocery,9.23,0.1,2,Debit Card,2025-05-29,7,East,No,16.61,4.03,-2.7,33,Other
O101244,C11976,P227204,Sports,28.04,0.0,1,Debit Card,2025-04-07,5,North,No,28.04,4.42,3.99,60,Male
O101245,C11296,P201265,Fashion,10.68,0.0,2,PayPal,2025-08-03,8,West,No,21.36,3.01,4.47,62,Female
O101246,C15350,P235751,Electronics,310.35749999999996,0.0,1,COD,2024-05-15,5,East,No,392.75,10.0,40.72,61,Female
O101247,C16229,P222285,Toys,11.29,0.0,1,Credit Card,2024-05-29,5,South,No,11.29,3.24,1.28,43,Other
O101248,C17641,P224315,Toys,18.48,0.05,1,Wallet,2024-10-30,7,East,No,17.56,4.33,2.69,34,Female
O101249,C10125,P247457,Electronics,310.35749999999996,0.0,5,Wallet,2024-11-06,6,East,No,392.75,12.02,83.88,61,Female
O101250,C16955,P246875,Electronics,310.35749999999996,0.0,1,Credit Card,2025-08-12,6,East,No,392.75,10.4,55.82,50,Male
O101251,C14632,P240911,Sports,80.08,0.0,1,Credit Card,2025-04-09,5,West,No,80.08,7.52,16.5,30,Male
O101252,C16288,P240798,Sports,47.13,0.0,1,PayPal,2024-05-29,4,South,No,47.13,4.26,9.88,69,Female
O101253,C13596,P245890,Electronics,310.35749999999996,0.0,1,PayPal,2023-10-22,5,West,No,392.75,9.55,54.78,21,Male
O101254,C13283,P243420,Sports,62.78,0.0,2,COD,2023-12-29,5,South,No,125.56,7.65,30.02,25,Male
O101255,C16168,P233379,Fashion,140.72,0.0,1,COD,2024-09-24,6,West,No,140.72,7.61,41.64,45,Female
O101256,C11603,P236291,Fashion,90.58,0.0,1,Debit Card,2024-09-11,6,West,No,90.58,7.66,24.04,31,Male
O101257,C17561,P227152,Fashion,72.56,0.0,1,Debit Card,2024-06-15,5,North,No,72.56,5.56,19.84,34,Male
O101258,C10066,P205424,Beauty,9.76,0.0,2,Credit Card,2024-08-15,6,East,No,19.52,3.96,4.82,36,Female
O101259,C10232,P209939,Toys,10.86,0.0,1,Debit Card,2023-12-22,6,West,No,10.86,5.23,-0.89,38,Male
O101260,C12156,P230253,Home,258.9,0.0,1,PayPal,2023-09-28,3,North,No,258.9,7.62,64.87,57,Female
O101261,C11169,P234396,Fashion,6.15,0.15,1,Credit Card,2023-10-19,5,East,Yes,5.23,3.34,-1.51,25,Male
O101262,C12158,P213176,Grocery,21.02,0.1,2,Wallet,2024-04-04,3,North,No,37.84,4.94,-1.91,59,Male
O101263,C16371,P207907,Electronics,218.27,0.15,4,Credit Card,2025-06-15,4,North,No,392.75,10.06,78.99,24,Female
O101264,C14206,P203372,Toys,33.59,0.0,2,Credit Card,2023-12-06,5,South,No,67.18,4.82,22.05,31,Other
O101265,C11493,P227572,Toys,17.81,0.15,1,Wallet,2024-04-27,6,West,No,15.14,4.8,1.26,32,Male
O101266,C16177,P224592,Fashion,41.79,0.2,1,UPI,2025-07-07,4,West,No,33.43,5.04,6.66,48,Male
O101267,C14718,P213102,Fashion,64.46,0.2,2,Credit Card,2025-05-28,4,South,No,103.14,5.84,30.26,57,Female
O101268,C17943,P242557,Toys,34.29,0.0,2,PayPal,2023-12-21,4,North,No,68.58,9.56,17.87,34,Other
O101269,C14007,P225642,Beauty,31.97,0.1,1,Debit Card,2024-10-08,4,North,No,28.77,6.63,6.32,41,Male
O101270,C17536,P203139,Electronics,244.72,0.0,2,PayPal,2025-07-03,4,West,No,392.75,11.0,47.73,56,Female
O101271,C16891,P211643,Grocery,6.09,0.0,1,Credit Card,2024-08-03,5,West,No,6.09,3.29,-2.8,58,Female
O101272,C16738,P218643,Fashion,96.86,0.05,5,Debit Card,2025-07-07,6,South,No,392.75,10.51,83.88,40,Male
O101273,C17721,P235018,Fashion,41.17,0.1,3,Debit Card,2024-11-02,3,Central,No,111.16,6.17,32.74,21,Female
O101274,C12472,P238889,Sports,160.45,0.15,3,Wallet,2024-09-23,9,South,No,392.75,8.92,83.88,29,Female
O101275,C12660,P228780,Sports,310.35749999999996,0.2,1,Credit Card,2024-12-22,4,Central,No,392.75,9.91,83.88,18,Male
O101276,C15637,P240949,Fashion,55.77,0.1,1,Wallet,2024-09-30,5,Central,No,50.19,5.7,11.87,43,Female
O101277,C12739,P248071,Electronics,156.02,0.0,1,Credit Card,2025-05-31,3,North,No,156.02,7.25,11.47,61,Female
O101278,C15401,P216667,Beauty,52.16,0.0,1,UPI,2024-11-12,3,Central,No,52.16,7.98,15.49,29,Male
O101279,C17487,P230632,Beauty,10.83,0.0,1,Credit Card,2024-03-17,4,North,No,10.83,4.53,0.34,43,Female
O101280,C11761,P238493,Toys,7.93,0.15,2,Wallet,2025-07-10,4,West,No,13.48,3.32,2.07,35,Female
O101281,C13514,P248352,Home,20.11,0.0,1,Debit Card,2025-08-30,4,Central,No,20.11,2.91,2.72,22,Male
O101282,C11975,P229408,Sports,18.05,0.15,1,Credit Card,2024-04-13,5,East,No,15.34,4.12,0.48,57,Female
O101283,C12362,P224302,Electronics,310.35749999999996,0.2,2,COD,2024-03-06,5,West,No,392.75,10.44,83.88,40,Male
O101284,C10876,P221621,Grocery,4.45,0.0,1,Debit Card,2024-10-26,4,West,No,4.45,3.3,-2.94,69,Male
O101285,C16085,P213219,Fashion,10.66,0.0,1,UPI,2025-03-27,3,North,No,10.66,3.72,0.01,23,Male
O101286,C13812,P241562,Beauty,13.65,0.0,1,Credit Card,2023-12-04,5,West,No,13.65,5.08,1.06,69,Male
O101287,C13448,P225939,Grocery,17.46,0.05,1,COD,2024-09-28,8,South,No,16.59,2.88,-1.55,31,Female
O101288,C11312,P246880,Toys,10.16,0.1,1,Credit Card,2023-12-22,7,East,No,9.14,3.18,0.48,61,Male
O101289,C11460,P244312,Beauty,12.07,0.1,1,Debit Card,2024-02-14,5,East,No,10.86,3.18,1.71,24,Male
O101290,C12709,P236843,Sports,75.84,0.1,1,Credit Card,2024-02-13,5,South,No,68.26,6.58,13.9,58,Female
O101291,C12324,P212778,Grocery,1.28,0.15,2,Wallet,2025-03-03,4,North,No,2.18,2.07,-1.9,43,Female
O101292,C11733,P238930,Toys,15.28,0.0,2,Credit Card,2025-07-06,5,North,No,30.56,5.87,6.35,61,Female
O101293,C11605,P229870,Beauty,115.87,0.0,2,UPI,2024-04-01,6,East,No,231.74,6.58,83.88,54,Female
O101294,C15622,P240404,Sports,167.94,0.0,2,UPI,2023-10-15,4,South,No,335.88,7.39,83.88,68,Female
O101295,C16767,P222121,Electronics,73.76,0.15,1,Credit Card,2024-09-04,4,North,No,62.7,7.61,-0.09,68,Female
O101296,C12563,P240770,Home,150.05,0.05,3,UPI,2025-01-12,8,South,No,392.75,8.99,83.88,59,Female
O101297,C13421,P246221,Fashion,35.4,0.0,1,UPI,2025-09-11,4,North,No,35.4,4.45,7.94,47,Male
O101298,C16986,P230158,Home,240.43,0.0,1,UPI,2024-07-26,9,West,No,240.43,10.46,56.86,19,Male
O101299,C13517,P223456,Sports,20.2,0.15,1,Debit Card,2025-06-11,4,West,No,17.17,4.31,0.84,30,Female
O101300,C17997,P247401,Electronics,136.1,0.0,4,Credit Card,2024-12-03,7,East,No,392.75,9.15,56.18,69,Female
O101301,C12397,P212992,Electronics,310.35749999999996,0.05,1,UPI,2024-04-30,5,South,No,392.75,9.01,54.71,21,Female
O101302,C15726,P244894,Home,259.09,0.0,1,Credit Card,2023-11-14,5,West,No,259.09,7.89,64.66,29,Female
O101303,C13735,P225390,Fashion,42.05,0.05,1,Credit Card,2025-01-09,5,South,No,39.95,6.51,7.47,60,Male
O101304,C12870,P245858,Home,12.62,0.1,1,COD,2024-11-17,6,East,No,11.36,4.22,-1.04,58,Female
O101305,C11160,P216756,Grocery,30.51,0.15,3,Credit Card,2025-01-16,6,South,No,77.8,6.85,-0.63,67,Male
O101306,C14854,P221971,Sports,57.45,0.0,3,Credit Card,2024-05-15,3,North,No,172.35,8.65,43.06,33,Other
O101307,C17042,P207071,Fashion,6.99,0.05,2,Debit Card,2023-10-01,5,West,No,13.28,3.51,1.14,42,Male
O101308,C10242,P227574,Electronics,310.35749999999996,0.05,1,UPI,2024-10-04,4,West,No,392.75,10.7,58.29,55,Female
O101309,C12590,P246517,Beauty,16.26,0.0,1,COD,2025-01-25,5,East,No,16.26,6.95,0.37,22,Female
O101310,C11063,P219275,Sports,30.72,0.0,1,COD,2023-09-19,5,East,No,30.72,4.27,4.95,47,Male
O101311,C14324,P244751,Home,222.95,0.0,1,Debit Card,2024-08-12,4,North,No,222.95,8.63,53.8,57,Female
O101312,C12595,P206586,Fashion,35.09,0.0,4,Debit Card,2024-04-08,5,South,No,140.36,8.53,40.6,20,Female
O101313,C10919,P219703,Electronics,310.35749999999996,0.3,2,PayPal,2024-02-13,6,West,No,392.75,10.55,48.96,31,Female
O101314,C15342,P226765,Fashion,90.17,0.15,1,Debit Card,2025-04-02,4,South,No,76.64,7.16,19.66,36,Male
O101315,C10005,P210641,Home,107.31,0.0,1,PayPal,2025-02-14,3,North,No,107.31,6.78,23.27,26,Male
O101316,C17489,P236735,Toys,4.3,0.1,1,COD,2024-06-05,4,West,No,3.87,2.01,-0.46,57,Male
O101317,C10467,P200822,Toys,67.25,0.1,1,Credit Card,2024-11-23,5,West,No,60.52,5.86,18.35,33,Male
O101318,C15851,P232989,Home,54.45,0.2,1,Credit Card,2024-04-21,5,South,No,43.56,5.11,7.09,30,Female
